step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
450,18330,450,0.012711829950785614,1.0,1.0,,,,,
451,18371,451,0.012292049376439535,1.0,1.0,,,,,
452,18412,452,0.06740969801042228,0.0,0.0,,,,,
453,18453,453,0.01813178163964767,1.0,1.0,,,,,
454,18494,454,0.01461704131428269,1.0,1.0,,,,,
455,18535,455,0.010128904229568435,1.0,1.0,,,,,
456,18576,456,0.02831179180943412,1.0,1.0,,,,,
457,18617,457,0.01016816119637224,1.0,1.0,0.017078785908619467,1.0,1.0,,
458,18658,458,0.014022817031305751,1.0,1.0,,,,,
459,18699,459,0.10668558442855283,0.0,0.0,,,,,
460,18740,460,0.09966329336242052,0.0,0.0,,,,,
461,18781,461,0.012332973703916651,1.0,1.0,,,,,
462,18822,462,0.012372646037722007,1.0,1.0,,,,,
463,18863,463,0.020722731784684586,1.0,1.0,,,,,
464,18912,464,0.01599503424038024,1.0,1.0,,,,,
465,18953,465,0.12059382257227845,0.0,0.0,0.019438929535208444,1.0,1.0,,
466,18994,466,0.0144969274190953,1.0,1.0,,,,,
467,19043,467,0.012976119486878207,1.0,1.0,,,,,
468,19076,468,0.02684627837210428,1.0,1.0,,,,,
469,19125,469,0.02917789033226048,1.0,1.0,,,,,
470,19166,470,0.0448379596574232,0.0,0.0,,,,,
471,19207,471,0.013616338294232267,1.0,1.0,,,,,
472,19240,472,0.07775137488002656,0.0,0.0,,,,,
473,19273,473,0.06353050306533987,0.0,0.0,0.03121679285763821,1.0,1.0,,
474,19306,474,0.01727373012148746,1.0,1.0,,,,,
475,19347,475,0.015067939032800499,1.0,1.0,,,,,
476,19388,476,0.021182168260929755,1.0,1.0,,,,,
477,19429,477,0.020029144188873037,1.0,1.0,,,,,
478,19470,478,0.02562002872054291,1.0,1.0,,,,,
479,19511,479,0.0198737185880309,1.0,1.0,,,,,
480,19552,480,0.011823580096373918,1.0,1.0,,,,,
481,19593,481,0.011496146949699325,1.0,1.0,0.01396892319199651,1.0,1.0,,
482,19634,482,0.027187681321636778,1.0,1.0,,,,0.8275862336158752,0.8221003134796238
483,19675,483,0.02100876324239653,1.0,1.0,,,,,
484,19716,484,0.010782034554438725,1.0,1.0,,,,,
485,19749,485,0.016670400591101496,1.0,1.0,,,,,
486,19798,486,0.010929277213926978,1.0,1.0,,,,,
487,19839,487,0.039626239720164456,0.0,0.0,,,,,
488,19880,488,0.022909123200108298,1.0,1.0,,,,,
489,19913,489,0.015330426977816386,1.0,1.0,0.027612824436364466,1.0,1.0,,
490,19954,490,0.01410438160278136,1.0,1.0,,,,,
491,19987,491,0.07650093561518588,0.0,0.0,,,,,
492,20028,492,0.011830191907953123,1.0,1.0,,,,,
493,20069,493,0.019351337962376425,1.0,1.0,,,,,
494,20102,494,0.07274701667338376,0.0,0.0,,,,,
495,20143,495,0.009997355018887903,1.0,1.0,,,,,
496,20184,496,0.012973367409038476,1.0,1.0,,,,,
497,20233,497,0.012490668654578863,1.0,1.0,0.04511489187221742,0.0,0.0,,
498,20266,498,0.018418305646873703,1.0,1.0,,,,,
499,20299,499,0.029775223311371522,1.0,1.0,,,,,
500,20340,500,0.03691505800533924,0.0,0.0,,,,,
501,20381,501,0.020383826952587697,1.0,1.0,,,,,
502,20422,502,0.012488531783856161,1.0,1.0,,,,,
503,20471,503,0.010597631301485916,1.0,1.0,,,,,
504,20504,504,0.010746470128069632,1.0,1.0,,,,,
505,20545,505,0.01684854326717323,1.0,1.0,0.00933976751890441,1.0,1.0,,
506,20594,506,0.049851178374762335,0.0,0.0,,,,,
507,20635,507,0.0139698945737473,1.0,1.0,,,,,
508,20676,508,0.015589991262277182,1.0,1.0,,,,,
509,20717,509,0.021134583266903064,1.0,1.0,,,,,
510,20758,510,0.0114362501980213,1.0,1.0,,,,,
511,20799,511,0.01587681608780986,1.0,1.0,,,,,
512,20832,512,0.019151991726394042,1.0,1.0,,,,,
513,20881,513,0.022391536201321286,1.0,1.0,0.014158075447485315,1.0,1.0,,
514,20930,514,0.011803693698475401,1.0,1.0,,,,,
515,20971,515,0.012222028826203313,1.0,1.0,,,,,
516,21012,516,0.028022876369272122,0.0,0.0,,,,,
517,21053,517,0.020888480033027013,1.0,1.0,,,,,
518,21094,518,0.010586199840938207,1.0,1.0,,,,,
519,21135,519,0.012659238184918648,1.0,1.0,,,,,
520,21184,520,0.025366671678978797,1.0,1.0,,,,,
521,21233,521,0.010282148111834127,1.0,1.0,0.04713040335358527,0.0,0.0,,
522,21274,522,0.015163921332103203,1.0,1.0,,,,,
523,21323,523,0.008681387924552838,1.0,1.0,,,,,
524,21364,524,0.01335765603768232,1.0,1.0,,,,,
525,21397,525,0.012842977713189613,1.0,1.0,,,,,
526,21438,526,0.010791816580691374,1.0,1.0,,,,,
527,21479,527,0.014836813476707903,1.0,1.0,,,,,
528,21512,528,0.016691107148562877,1.0,1.0,,,,,
529,21561,529,0.01167057655536458,1.0,1.0,0.016221479552914392,1.0,1.0,,
530,21602,530,0.011306357542256592,1.0,1.0,,,,,
531,21643,531,0.009707826217927505,1.0,1.0,,,,,
532,21692,532,0.01042621050496867,1.0,1.0,,,,,
533,21733,533,0.017034856505226344,1.0,1.0,,,,,
534,21766,534,0.022379968613122404,1.0,1.0,,,,,
535,21799,535,0.01183214785578457,1.0,1.0,,,,,
536,21840,536,0.013988351127583882,1.0,1.0,,,,,
537,21881,537,0.010039167646493298,1.0,1.0,0.01093837676936528,1.0,1.0,,
538,21914,538,0.012108413217611087,1.0,1.0,,,,,
539,21955,539,0.01208436238270224,1.0,1.0,,,,,
540,21988,540,0.012868346277700766,1.0,1.0,,,,,
541,22029,541,0.011516565197380261,1.0,1.0,,,,,
542,22078,542,0.017479871539447533,1.0,1.0,,,,,
543,22119,543,0.015110876021964943,1.0,1.0,,,,,
544,22160,544,0.03263989161050995,0.0,0.0,,,,,
545,22193,545,0.01093764914017811,1.0,1.0,0.09631214006549271,0.0,0.0,,
546,22226,546,0.015604995215180679,1.0,1.0,,,,,
547,22267,547,0.01556802740821877,1.0,1.0,,,,,
548,22308,548,0.010567425555811498,1.0,1.0,,,,,
549,22341,549,0.011064262136510478,1.0,1.0,,,,,
550,22390,550,0.014200774436091402,1.0,1.0,,,,,
551,22439,551,0.009475267710013212,1.0,1.0,,,,,
552,22480,552,0.01739486196631333,1.0,1.0,,,,,
553,22513,553,0.011269950768073612,1.0,1.0,0.0126264755387092,1.0,1.0,,
554,22554,554,0.017875405025481086,1.0,1.0,,,,,
555,22595,555,0.010731055150488828,1.0,1.0,,,,,
556,22636,556,0.009438926517614164,1.0,1.0,,,,,
557,22685,557,0.0076160068059569624,1.0,1.0,,,,,
558,22726,558,0.06397354153845662,0.0,0.0,,,,,
559,22767,559,0.01377787714396618,1.0,1.0,,,,,
560,22808,560,0.007883548065641663,1.0,1.0,,,,,
561,22849,561,0.009763881790800953,1.0,1.0,0.046150196319104,0.0,0.0,,
562,22890,562,0.016720514012347847,1.0,1.0,,,,,
563,22931,563,0.013879758617680638,1.0,1.0,,,,,
564,22972,564,0.21407152139249958,0.0,0.0,,,,,
565,23013,565,0.012296371433929835,1.0,1.0,,,,,
566,23054,566,0.014222456351933033,1.0,1.0,,,,,
567,23095,567,0.0296417828220292,1.0,1.0,,,,,
568,23128,568,0.01856503261548824,1.0,1.0,,,,,
569,23169,569,0.012001759852100806,1.0,1.0,0.008376563615402118,1.0,1.0,,
570,23218,570,0.008259939939077109,1.0,1.0,,,,,
571,23251,571,0.01589878662733099,1.0,1.0,,,,,
572,23292,572,0.015924634906754366,1.0,1.0,,,,,
573,23333,573,0.017519683719379828,1.0,1.0,,,,,
574,23382,574,0.010261263208259758,1.0,1.0,,,,,
575,23431,575,0.017375998566567432,1.0,1.0,,,,,
576,23464,576,0.09913754011493439,0.0,0.0,,,,,
577,23505,577,0.07841428929858375,0.0,0.0,0.014990785419213353,1.0,1.0,,
578,23538,578,0.020917166018116405,1.0,1.0,,,,,
579,23579,579,0.010432429081993178,1.0,1.0,,,,,
580,23620,580,0.01329641772201285,1.0,1.0,,,,,
581,23661,581,0.012486417165913737,1.0,1.0,,,,,
582,23702,582,0.009005155787279364,1.0,1.0,,,,,
583,23735,583,0.018522378471861885,1.0,1.0,,,,,
584,23776,584,0.02243341061069805,1.0,1.0,,,,,
585,23825,585,0.01206167113816567,1.0,1.0,0.08109857847128298,0.0,0.0,,
586,23866,586,0.00821355995540216,1.0,1.0,,,,,
587,23907,587,0.009386183310562048,1.0,1.0,,,,,
588,23956,588,0.02110285576534807,1.0,1.0,,,,,
589,23997,589,0.02932650128926616,1.0,1.0,,,,,
590,24038,590,0.012660308036349308,1.0,1.0,,,,,
591,24079,591,0.019308156749320918,1.0,1.0,,,,,
592,24120,592,0.013821848497958856,1.0,1.0,,,,,
593,24153,593,0.04192063670234347,0.0,0.0,0.03841678153176326,1.0,1.0,,
594,24202,594,0.013281376870242336,1.0,1.0,,,,,
595,24251,595,0.00968067435863001,1.0,1.0,,,,,
596,24292,596,0.01838639872485692,1.0,1.0,,,,,
597,24333,597,0.012830125805106946,1.0,1.0,,,,,
598,24366,598,0.01088765760069691,1.0,1.0,,,,,
599,24399,599,0.015523966816035682,1.0,1.0,,,,,
600,24440,600,0.006787405705661515,1.0,1.0,,,,,
601,24481,601,0.010195790801066324,1.0,1.0,0.012280740281930776,1.0,1.0,,
602,24522,602,0.010591365992557259,1.0,1.0,,,,,
603,24563,603,0.01783811045116454,1.0,1.0,,,,,
604,24604,604,0.05788330711227764,0.0,0.0,,,,,
605,24637,605,0.015843971950143892,1.0,1.0,,,,,
606,24678,606,0.02278845289431047,1.0,1.0,,,,,
607,24727,607,0.01176452724641422,1.0,1.0,,,,,
608,24768,608,0.015715539381659257,1.0,1.0,,,,,
609,24809,609,0.011678246526862494,1.0,1.0,0.018964278682833537,1.0,1.0,,
610,24850,610,0.012391540283038922,1.0,1.0,,,,,
611,24899,611,0.01608606679845252,1.0,1.0,,,,,
612,24932,612,0.017158746684963262,1.0,1.0,,,,,
613,24981,613,0.01130626037758096,1.0,1.0,,,,,
614,25022,614,0.01118856094662624,1.0,1.0,,,,,
615,25063,615,0.008912719761137852,1.0,1.0,,,,,
616,25104,616,0.013398178101720988,1.0,1.0,,,,,
617,25145,617,0.01076465288878535,1.0,1.0,0.016411795931805195,1.0,1.0,,
618,25178,618,0.018607557949490004,1.0,1.0,,,,,
619,25227,619,0.010203578868246646,1.0,1.0,,,,,
620,25268,620,0.01686311632273646,1.0,1.0,,,,,
621,25317,621,0.007548695863789969,1.0,1.0,,,,,
622,25366,622,0.009842424721088415,1.0,1.0,,,,,
623,25407,623,0.02616263284678735,1.0,1.0,,,,,
624,25448,624,0.012143058452689731,1.0,1.0,,,,,
625,25489,625,0.008910504805273377,1.0,1.0,0.05468759088672233,0.0,0.0,,
626,25530,626,0.011701762125918322,1.0,1.0,,,,,
627,25571,627,0.012330170110326437,1.0,1.0,,,,,
628,25612,628,0.013011038700904465,1.0,1.0,,,,,
629,25653,629,0.01100939862922678,1.0,1.0,,,,,
630,25686,630,0.01292746463292133,1.0,1.0,,,,,
631,25727,631,0.012115418966441553,1.0,1.0,,,,,
632,25768,632,0.012223174840946741,1.0,1.0,,,,,
633,25817,633,0.016738588469779644,1.0,1.0,0.014931044108328934,1.0,1.0,,
634,25866,634,0.008499291388773903,1.0,1.0,,,,,
635,25907,635,0.010772941708266447,1.0,1.0,,,,,
636,25956,636,0.019326124178278406,1.0,1.0,,,,,
637,25997,637,0.013404956163954922,1.0,1.0,,,,,
638,26038,638,0.011925130843831538,1.0,1.0,,,,,
639,26071,639,0.015925799214637666,1.0,1.0,,,,,
640,26112,640,0.02902353477165161,1.0,1.0,,,,,
641,26145,641,0.05796059640118073,0.0,0.0,0.007575235694734148,1.0,1.0,,
642,26186,642,0.010104347123386107,1.0,1.0,,,,,
643,26227,643,0.04542485092979041,0.0,0.0,,,,,
644,26260,644,0.029821455059445726,1.0,1.0,,,,,
645,26301,645,0.012671210676904594,1.0,1.0,,,,,
646,26342,646,0.010248309023678305,1.0,1.0,,,,,
647,26383,647,0.012561572127526233,1.0,1.0,,,,,
648,26424,648,0.010515593186923071,1.0,1.0,,,,,
649,26465,649,0.007639785491221119,1.0,1.0,0.015122452685131066,1.0,1.0,,
650,26498,650,0.01089360585934628,1.0,1.0,,,,,
651,26539,651,0.014920315279228819,1.0,1.0,,,,,
652,26572,652,0.016377878919811337,1.0,1.0,,,,,
653,26621,653,0.013854464016767452,1.0,1.0,,,,,
654,26654,654,0.013931917146983327,1.0,1.0,,,,,
655,26695,655,0.016688407707768423,1.0,1.0,,,,,
656,26736,656,0.01214188645646209,1.0,1.0,,,,,
657,26777,657,0.011328389620855433,1.0,1.0,0.01435905779343102,1.0,1.0,,
658,26826,658,0.01005907236813679,1.0,1.0,,,,,
659,26867,659,0.013164931005983819,1.0,1.0,,,,,
660,26908,660,0.012778053991642084,1.0,1.0,,,,,
661,26941,661,0.012736074305066722,1.0,1.0,,,,,
662,26982,662,0.010043856629548828,1.0,1.0,,,,,
663,27023,663,0.011055647382600002,1.0,1.0,,,,,
664,27072,664,0.013128228786211671,1.0,1.0,,,,,
665,27113,665,0.01240212982009689,1.0,1.0,0.011703076292906192,1.0,1.0,,
666,27154,666,0.00859444729659299,1.0,1.0,,,,,
667,27203,667,0.011265728225383402,1.0,1.0,,,,,
668,27244,668,0.009439458541550268,1.0,1.0,,,,,
669,27277,669,0.020163731629727406,1.0,1.0,,,,,
670,27318,670,0.009750712075794582,1.0,1.0,,,,,
671,27351,671,0.00977250522639224,1.0,1.0,,,,,
672,27384,672,0.014576379307482058,1.0,1.0,,,,,
673,27425,673,0.07036999236232076,0.0,0.0,0.12398014039426926,0.0,0.0,,
674,27466,674,0.014949181176327332,1.0,1.0,,,,,
675,27507,675,0.018740564141247886,1.0,1.0,,,,,
676,27548,676,0.012044158531003633,1.0,1.0,,,,,
677,27589,677,0.058780828584349354,0.0,0.0,,,,,
678,27638,678,0.009805710670235234,1.0,1.0,,,,,
679,27671,679,0.014844161788041675,1.0,1.0,,,,,
680,27704,680,0.07773349153468188,0.0,0.0,,,,,
681,27745,681,0.010627069294321702,1.0,1.0,0.02232317756698467,1.0,1.0,,
682,27794,682,0.010765619180225863,1.0,1.0,,,,,
683,27835,683,0.010243431706359843,1.0,1.0,,,,,
684,27876,684,0.013445271518146912,1.0,1.0,,,,,
685,27909,685,0.011367424185591517,1.0,1.0,,,,,
686,27950,686,0.008354644600869507,1.0,1.0,,,,,
687,27983,687,0.01388575620680058,1.0,1.0,,,,,
688,28024,688,0.08850239286649413,0.0,0.0,,,,,
689,28065,689,0.009313619927546824,1.0,1.0,0.010271260589283885,1.0,1.0,,
690,28106,690,0.01161542853357969,1.0,1.0,,,,,
691,28155,691,0.013843098867037041,1.0,1.0,,,,,
692,28196,692,0.00999934648332419,1.0,1.0,,,,,
693,28237,693,0.011341337128833402,1.0,1.0,,,,,
694,28278,694,0.016455809928447706,1.0,1.0,,,,,
695,28319,695,0.013856866176676703,1.0,1.0,,,,,
696,28352,696,0.00890424917684868,1.0,1.0,,,,,
697,28393,697,0.009543261253798847,1.0,1.0,0.011489564261821215,1.0,1.0,,
698,28434,698,0.009750394078757382,1.0,1.0,,,,,
699,28483,699,0.01169397147030092,1.0,1.0,,,,,
700,28524,700,0.011018723779910944,1.0,1.0,,,,,
701,28573,701,0.009556515495066073,1.0,1.0,,,,,
702,28614,702,0.02133213169719966,1.0,1.0,,,,,
703,28655,703,0.009905225429058192,1.0,1.0,,,,,
704,28696,704,0.015077010922657792,1.0,1.0,,,,,
705,28729,705,0.012730000351029959,1.0,1.0,0.015941597865075895,1.0,1.0,,
706,28762,706,0.03356989833433459,1.0,1.0,,,,,
707,28795,707,0.011946162372241814,1.0,1.0,,,,,
708,28836,708,0.010183120099012741,1.0,1.0,,,,,
709,28877,709,0.015665136544295823,1.0,1.0,,,,,
710,28926,710,0.010649127693301732,1.0,1.0,,,,,
711,28967,711,0.024189248929182214,1.0,1.0,,,,,
712,29008,712,0.011860805222837372,1.0,1.0,,,,,
713,29049,713,0.022720491392188708,1.0,1.0,0.016264433793752687,1.0,1.0,,
714,29090,714,0.009740092060341342,1.0,1.0,,,,,
715,29131,715,0.008002067760033243,1.0,1.0,,,,,
716,29172,716,0.00962674007244641,1.0,1.0,,,,,
717,29213,717,0.011295822875799786,1.0,1.0,,,,,
718,29254,718,0.009379174361936748,1.0,1.0,,,,,
719,29287,719,0.008427935406816687,1.0,1.0,,,,,
720,29328,720,0.011327435676415917,1.0,1.0,,,,,
721,29377,721,0.008126898165840732,1.0,1.0,0.017614676303928718,1.0,1.0,,
722,29410,722,0.011146976538930176,1.0,1.0,,,,0.8275862336158752,0.830382965199428
723,29451,723,0.01665572137958952,1.0,1.0,,,,,
724,29492,724,0.015032167893747101,1.0,1.0,,,,,
725,29533,725,0.011104868173191791,1.0,1.0,,,,,
726,29582,726,0.011875694652068582,1.0,1.0,,,,,
727,29623,727,0.012968628442875343,1.0,1.0,,,,,
728,29664,728,0.010224725272186333,1.0,1.0,,,,,
729,29705,729,0.01323320053884527,1.0,1.0,0.014566353246835207,1.0,1.0,,
730,29746,730,0.009837063473067247,1.0,1.0,,,,,
731,29787,731,0.009813060136861168,1.0,1.0,,,,,
732,29820,732,0.01543132589877132,1.0,1.0,,,,,
733,29861,733,0.009352047630440211,1.0,1.0,,,,,
734,29894,734,0.01272239641763008,1.0,1.0,,,,,
735,29935,735,0.013240016148192807,1.0,1.0,,,,,
736,29976,736,0.00766777018546418,1.0,1.0,,,,,
737,30017,737,0.012414416619722033,1.0,1.0,0.015655259878840297,1.0,1.0,,
738,30050,738,0.012647858492946397,1.0,1.0,,,,,
739,30091,739,0.010248190446151512,1.0,1.0,,,,,
740,30140,740,0.014740796072037482,1.0,1.0,,,,,
741,30173,741,0.014996520952299761,1.0,1.0,,,,,
742,30214,742,0.01475830363859586,1.0,1.0,,,,,
743,30263,743,0.009703845180792996,1.0,1.0,,,,,
744,30312,744,0.007342558495177702,1.0,1.0,,,,,
745,30361,745,0.012333555234196563,1.0,1.0,0.010748148890706945,1.0,1.0,,
746,30402,746,0.014062732906852036,1.0,1.0,,,,,
747,30443,747,0.013946123851892481,1.0,1.0,,,,,
748,30492,748,0.01022017498974795,1.0,1.0,,,,,
749,30533,749,0.03355925113083321,0.0,0.0,,,,,
750,30574,750,0.011452398533787345,1.0,1.0,,,,,
751,30615,751,0.010956948992825347,1.0,1.0,,,,,
752,30664,752,0.00968112279058308,1.0,1.0,,,,,
753,30713,753,0.010060354268674321,1.0,1.0,0.030159168196712927,0.0,0.0,,
754,30754,754,0.008900418798497413,1.0,1.0,,,,,
755,30803,755,0.010104555863266189,1.0,1.0,,,,,
756,30844,756,0.009652746020394263,1.0,1.0,,,,,
757,30885,757,0.007436896563458504,1.0,1.0,,,,,
758,30918,758,0.00755842850227964,1.0,1.0,,,,,
759,30959,759,0.009369440501308418,1.0,1.0,,,,,
760,31000,760,0.010817194273302449,1.0,1.0,,,,,
761,31041,761,0.011520222306944564,1.0,1.0,0.013479021164188455,1.0,1.0,,
762,31074,762,0.01193925037502595,1.0,1.0,,,,,
763,31115,763,0.00782626097384491,1.0,1.0,,,,,
764,31156,764,0.011174653673442664,1.0,1.0,,,,,
765,31189,765,0.010575622264386766,1.0,1.0,,,,,
766,31230,766,0.009043412707193057,1.0,1.0,,,,,
767,31263,767,0.009376490063368693,1.0,1.0,,,,,
768,31304,768,0.015585772691483729,1.0,1.0,,,,,
769,31345,769,0.010289238164696145,1.0,1.0,0.1059714191691819,0.0,0.0,,
770,31386,770,0.012787611218689564,1.0,1.0,,,,,
771,31427,771,0.01486679937504232,1.0,1.0,,,,,
772,31460,772,0.014119328576650788,1.0,1.0,,,,,
773,31501,773,0.012464153427994461,1.0,1.0,,,,,
774,31534,774,0.010320103791982546,1.0,1.0,,,,,
775,31575,775,0.008317271601466928,1.0,1.0,,,,,
776,31608,776,0.013635548828742686,1.0,1.0,,,,,
777,31649,777,0.011738797665020685,1.0,1.0,0.00951357110614481,1.0,1.0,,
778,31682,778,0.008952422263569133,1.0,1.0,,,,,
779,31723,779,0.012295055529433739,1.0,1.0,,,,,
780,31764,780,0.012909337696124568,1.0,1.0,,,,,
781,31813,781,0.0071547237471410565,1.0,1.0,,,,,
782,31854,782,0.014707015605472407,1.0,1.0,,,,,
783,31895,783,0.011351911259795545,1.0,1.0,,,,,
784,31936,784,0.010383289734427991,1.0,1.0,,,,,
785,31977,785,0.009470446286566587,1.0,1.0,0.012071760836421162,1.0,1.0,,
786,32026,786,0.010561248255859631,1.0,1.0,,,,,
787,32075,787,0.010050397945742588,1.0,1.0,,,,,
788,32116,788,0.011482429368185876,1.0,1.0,,,,,
789,32149,789,0.007984341680157742,1.0,1.0,,,,,
790,32182,790,0.009835446698216403,1.0,1.0,,,,,
791,32231,791,0.008030060273989269,1.0,1.0,,,,,
792,32264,792,0.009651167031443038,1.0,1.0,,,,,
793,32305,793,0.008985377453776892,1.0,1.0,0.033876769582884665,1.0,1.0,,
794,32346,794,0.010254514125277637,1.0,1.0,,,,,
795,32395,795,0.010573776591075635,1.0,1.0,,,,,
796,32436,796,0.020647725570524928,1.0,1.0,,,,,
797,32469,797,0.012823718041800023,1.0,1.0,,,,,
798,32510,798,0.01181597291471917,1.0,1.0,,,,,
799,32543,799,0.012984914493008546,1.0,1.0,,,,,
800,32584,800,0.009743024383569719,1.0,1.0,,,,,
801,32617,801,0.014163056899815275,1.0,1.0,0.010806177084465162,1.0,1.0,,
802,32650,802,0.012987215813773219,1.0,1.0,,,,,
803,32691,803,0.009416796601115494,1.0,1.0,,,,,
804,32732,804,0.009706787701812575,1.0,1.0,,,,,
805,32773,805,0.009492173785060004,1.0,1.0,,,,,
806,32814,806,0.009700789211125084,1.0,1.0,,,,,
807,32847,807,0.021114207601549424,1.0,1.0,,,,,
808,32896,808,0.009692831966064356,1.0,1.0,,,,,
809,32937,809,0.010907299223152223,1.0,1.0,0.017640275725221727,1.0,1.0,,
810,32978,810,0.010389840411371552,1.0,1.0,,,,,
811,33019,811,0.00860218546357646,1.0,1.0,,,,,
812,33060,812,0.009250955403957052,1.0,1.0,,,,,
813,33109,813,0.01600390315982319,1.0,1.0,,,,,
814,33142,814,0.012225219501724496,1.0,1.0,,,,,
815,33183,815,0.009150279425870395,1.0,1.0,,,,,
816,33232,816,0.00861533164330164,1.0,1.0,,,,,
817,33273,817,0.009726714156506206,1.0,1.0,0.02210818193836167,1.0,1.0,,
818,33314,818,0.009816073455876904,1.0,1.0,,,,,
819,33355,819,0.010790748107508422,1.0,1.0,,,,,
820,33396,820,0.008580946042668075,1.0,1.0,,,,,
821,33429,821,0.008615018692034938,1.0,1.0,,,,,
822,33470,822,0.010030537311016816,1.0,1.0,,,,,
823,33511,823,0.012430555571063451,1.0,1.0,,,,,
824,33552,824,0.010916374678723514,1.0,1.0,,,,,
825,33601,825,0.00931923311829602,1.0,1.0,0.018430698758347717,1.0,1.0,,
826,33650,826,0.01408119637460004,1.0,1.0,,,,,
827,33691,827,0.01228975463517918,1.0,1.0,,,,,
828,33740,828,0.011004909554709836,1.0,1.0,,,,,
829,33781,829,0.010288422278041253,1.0,1.0,,,,,
830,33814,830,0.007569494465678873,1.0,1.0,,,,,
831,33863,831,0.00869007842190816,1.0,1.0,,,,,
832,33904,832,0.011491200465592558,1.0,1.0,,,,,
833,33937,833,0.0103158230058807,1.0,1.0,0.015211299037637219,1.0,1.0,,
834,33970,834,0.010504873599866186,1.0,1.0,,,,,
835,34011,835,0.007437433452495499,1.0,1.0,,,,,
836,34052,836,0.007385036657040473,1.0,1.0,,,,,
837,34093,837,0.01135367396142101,1.0,1.0,,,,,
838,34134,838,0.012034979411575478,1.0,1.0,,,,,
839,34167,839,0.011385401434499728,1.0,1.0,,,,,
840,34208,840,0.010770619319213437,1.0,1.0,,,,,
841,34249,841,0.006504259891360562,1.0,1.0,0.012409689475935012,1.0,1.0,,
842,34298,842,0.00768675904521539,1.0,1.0,,,,,
843,34339,843,0.05491717115126085,0.0,0.0,,,,,
844,34372,844,0.010524074111599474,1.0,1.0,,,,,
845,34413,845,0.008997665572329425,1.0,1.0,,,,,
846,34454,846,0.009970872700036127,1.0,1.0,,,,,
847,34495,847,0.006718299085987383,1.0,1.0,,,,,
848,34536,848,0.009633347953254998,1.0,1.0,,,,,
849,34577,849,0.011822608445937478,1.0,1.0,0.012619873544990695,1.0,1.0,,
850,34618,850,0.015998411903274248,1.0,1.0,,,,,
851,34659,851,0.013586788634274856,1.0,1.0,,,,,
852,34700,852,0.009609319503579173,1.0,1.0,,,,,
853,34749,853,0.00642331308346987,1.0,1.0,,,,,
854,34782,854,0.012435411867072615,1.0,1.0,,,,,
855,34831,855,0.014986875691947718,1.0,1.0,,,,,
856,34872,856,0.009603461622624309,1.0,1.0,,,,,
857,34913,857,0.010466637817818994,1.0,1.0,0.009881592102348805,1.0,1.0,,
858,34954,858,0.010424730663347873,1.0,1.0,,,,,
859,34995,859,0.009130747311995946,1.0,1.0,,,,,
860,35036,860,0.01023540077544749,1.0,1.0,,,,,
861,35077,861,0.008667226108584147,1.0,1.0,,,,,
862,35118,862,0.009358415790760773,1.0,1.0,,,,,
863,35151,863,0.013873744472826103,1.0,1.0,,,,,
864,35192,864,0.009486675017593371,1.0,1.0,,,,,
865,35225,865,0.010575869743770453,1.0,1.0,0.011233457366975928,1.0,1.0,,
866,35274,866,0.012797280194802927,1.0,1.0,,,,,
867,35315,867,0.010440306351192703,1.0,1.0,,,,,
868,35348,868,0.01325104970298071,1.0,1.0,,,,,
869,35389,869,0.011155766608830164,1.0,1.0,,,,,
870,35430,870,0.007757213891716675,1.0,1.0,,,,,
871,35471,871,0.010644132469933539,1.0,1.0,,,,,
872,35512,872,0.008599799403491487,1.0,1.0,,,,,
873,35545,873,0.011314307506677324,1.0,1.0,0.009030827283140752,1.0,1.0,,
874,35586,874,0.0083369116064423,1.0,1.0,,,,,
875,35627,875,0.008043660130846548,1.0,1.0,,,,,
876,35668,876,0.008395225376880262,1.0,1.0,,,,,
877,35717,877,0.035738091176432736,0.0,0.0,,,,,
878,35758,878,0.016000905633482037,1.0,1.0,,,,,
879,35807,879,0.009720402847524384,1.0,1.0,,,,,
880,35840,880,0.016978968844211125,1.0,1.0,,,,,
881,35881,881,0.009836973425197357,1.0,1.0,0.013997944135177628,1.0,1.0,,
882,35914,882,0.00827618585586606,1.0,1.0,,,,,
883,35963,883,0.009580486356459611,1.0,1.0,,,,,
884,36004,884,0.008285228122607805,1.0,1.0,,,,,
885,36037,885,0.011077150372472318,1.0,1.0,,,,,
886,36070,886,0.1056520005217135,0.0,0.0,,,,,
887,36103,887,0.01711514460410399,1.0,1.0,,,,,
888,36144,888,0.008337297066216706,1.0,1.0,,,,,
889,36185,889,0.014209985748780582,1.0,1.0,0.017038828927428768,1.0,1.0,,
890,36226,890,0.011912883189143032,1.0,1.0,,,,,
891,36259,891,0.009461147317342693,1.0,1.0,,,,,
892,36292,892,0.009560910986801901,1.0,1.0,,,,,
893,36333,893,0.014000473129519379,1.0,1.0,,,,,
894,36374,894,0.010353882547708054,1.0,1.0,,,,,
895,36415,895,0.009678997777897167,1.0,1.0,,,,,
896,36456,896,0.007228752973984229,1.0,1.0,,,,,
897,36497,897,0.014845335259495185,1.0,1.0,0.021831873976540923,1.0,1.0,,
898,36530,898,0.00887773862038557,1.0,1.0,,,,,
899,36571,899,0.009559818669942616,1.0,1.0,,,,,
900,36612,900,0.01014305393480754,1.0,1.0,,,,,
